full_name,season,games_started,games_played,avg_turnovers,avg_steals,avg_twos_made,avg_two_twos_pct,avg_threes_made,avg_threes_pct,avg_free_throws_made,avg_free_throws_pct,avg_minutes,avg_points,avg_rebounds,avg_assists
Jordan Tyson,2015,31,31,0.8,0.1,0.8,0.3,0.0,0.0,0.5,13.3,15.8,2.0,2.8,0.0
Trey Phills,2016,29,29,1.5,1.0,1.7,48.2,0.5,22.0,2.3,58.9,23.6,7.1,2.8,1.5
Dave LaMore,2014,30,30,0.5,0.0,1.0,0.4,0.0,0.0,0.2,7.4,13.5,2.2,2.8,0.1
Wadly Mompremier,2015,35,35,0.5,0.1,0.8,0.4,0.1,6.1,0.7,19.6,9.1,2.4,2.8,0.1
Troy Simons,2017,34,34,1.0,1.6,1.3,41.7,1.7,32.4,1.3,38.3,21.1,8.9,2.8,1.3
James Miller,2015,32,32,1.8,0.6,3.0,0.3,0.6,11.3,1.5,53.1,23.0,9.4,2.8,1.0
Azariah Sykes,2016,30,30,0.2,0.1,0.3,18.8,0.0,0.0,0.5,16.1,10.5,1.0,2.8,0.1
Terrance Banyard,2017,35,35,0.8,0.2,1.8,40.5,0.0,3.3,1.7,40.5,12.7,5.5,2.8,0.2
Traylin Farris,2017,34,34,0.4,0.7,1.9,36.0,0.0,3.7,1.1,33.4,12.6,5.1,2.8,0.5
Gino Littles,2017,32,32,1.9,0.9,1.3,34.9,1.0,26.8,1.2,35.8,29.9,6.9,2.8,2.5
Sir Washington,2015,34,34,0.7,0.6,1.6,0.5,0.3,15.9,1.5,50.1,17.7,5.7,2.8,0.8
Anthony Wright,2016,31,31,0.8,0.6,1.1,35.3,0.2,13.8,0.4,20.1,12.5,3.4,2.8,0.7
Sam Burmeister,2017,28,28,1.4,0.7,1.7,39.5,1.0,35.3,1.3,46.7,23.5,7.7,2.8,1.0
Jalen Pendleton,2014,33,33,1.1,1.0,2.1,0.4,0.1,9.1,1.8,41.3,22.2,6.4,2.8,1.5
Sean Lloyd,2016,33,33,1.2,1.0,1.8,36.2,0.7,28.0,1.8,53.4,25.9,7.4,2.8,0.9
Christopher Anderson,2014,31,31,2.7,1.9,1.5,0.4,1.0,31.6,1.5,41.2,31.4,7.5,2.8,6.4
Solomon Young,2016,35,35,0.7,0.3,1.5,41.4,0.0,2.9,0.7,32.7,15.0,3.8,2.8,0.0
Paul Reed,2017,31,31,0.5,0.5,1.3,41.3,0.1,8.1,0.4,14.8,8.9,3.2,2.8,0.3
Toby Hegner,2017,33,33,0.6,0.2,1.7,55.2,1.1,30.3,1.0,40.2,20.5,7.7,2.8,0.8
Sagaba Konate,2016,37,37,0.9,0.4,1.7,50.3,0.0,0.0,0.8,30.6,10.9,4.1,2.8,0.3
August Haas,2016,35,35,2.4,0.6,1.3,37.6,0.6,26.8,0.7,24.8,27.7,5.0,2.8,3.8
Odera Nweke,2014,33,33,1.0,0.3,1.2,0.4,0.0,0.0,0.9,27.1,17.0,3.4,2.8,1.0
Eric Atkins,2013,32,32,1.9,1.2,3.1,44.0,1.9,34.3,2.0,47.5,37.8,13.9,2.8,4.9
Stefan Nastic,2013,36,36,1.2,0.2,2.7,59.7,0.0,0.0,2.0,54.3,19.7,7.4,2.8,1.1
Antwoine Anderson,2017,32,32,1.6,1.1,1.6,52.0,0.8,25.7,1.7,54.8,31.4,7.4,2.8,2.0
Landry Shamet,2016,36,36,1.1,0.7,1.8,45.9,2.0,43.9,1.9,62.0,26.7,11.4,2.8,3.3
Lamonte Bearden,2014,33,33,2.2,1.4,2.2,0.4,0.4,15.2,2.9,67.8,29.5,8.3,2.8,4.4
Sean Sellers,2016,34,34,1.1,0.5,0.8,40.4,2.0,39.9,1.1,34.3,25.4,8.6,2.8,1.3
Trevor Berkeley,2014,31,31,1.2,0.4,1.6,0.6,0.4,23.5,0.8,37.6,20.1,5.2,2.8,0.6
Jarred Dixon,2017,33,33,1.3,0.7,2.4,41.2,1.0,31.6,1.3,33.2,28.8,9.1,2.8,2.2
Prentiss Nixon,2016,36,36,1.7,0.8,2.7,43.2,1.5,26.4,3.2,68.5,32.0,13.2,2.8,2.0
Roberto Gallinat,2017,32,32,1.5,0.6,3.2,53.7,1.6,28.5,3.5,63.8,32.0,14.6,2.8,1.2
Jazz Johnson,2016,33,33,2.4,0.8,3.5,49.6,1.8,40.8,3.2,75.4,34.9,15.8,2.8,2.3
Denzel Johnson,2014,32,32,1.2,1.2,2.1,0.4,1.1,32.6,1.2,40.1,31.8,8.7,2.8,1.8
Iwin Ellis,2017,34,34,0.5,0.4,1.1,51.2,0.0,0.0,0.3,11.7,16.1,2.6,2.8,0.3
Nigel Riberio,2015,31,31,2.1,1.5,2.7,0.5,1.3,28.8,1.5,45.2,29.6,10.9,2.8,2.2
Jake Pemberton,2016,30,30,2.4,1.4,1.6,52.3,1.5,36.7,1.5,49.2,32.1,9.2,2.8,4.4
Kenny Carpenter,2015,32,32,0.8,0.7,2.0,0.4,0.7,19.6,0.7,28.9,20.4,6.8,2.8,1.5
Hasan Abdullah,2016,32,32,2.7,1.9,1.5,36.7,1.5,32.0,1.3,36.8,28.4,8.8,2.8,3.3
Kahron Ross,2015,32,32,2.0,1.4,3.1,0.5,0.9,33.6,2.3,46.6,34.0,11.2,2.8,6.1
Justin Coleman,2017,32,32,2.7,1.2,2.8,46.5,1.8,31.2,2.6,64.5,32.5,13.5,2.8,6.6
Kalob Ledoux,2016,29,29,2.2,0.4,2.5,49.1,1.7,37.3,1.7,56.7,24.5,11.9,2.8,1.1
Tevin Findlay,2016,32,32,1.8,1.0,1.6,39.0,0.1,6.5,0.9,29.6,17.1,4.2,2.8,2.5
Brad Schaub,2014,29,29,1.5,0.7,1.0,0.3,0.7,31.9,0.4,20.1,24.5,4.5,2.8,0.7
Khalen Cumberlander,2014,31,31,2.3,0.8,2.3,0.4,1.4,26.2,1.2,40.5,32.1,9.9,2.8,2.2
Chandler Rowe,2015,35,35,0.6,0.4,0.7,0.3,0.1,2.0,0.5,17.1,12.3,2.2,2.8,0.4
Reggie Oliver,2016,31,31,2.1,0.6,1.1,28.5,1.3,33.5,1.2,45.1,21.0,7.4,2.8,2.2
Damon Collins,2013,33,33,1.3,1.3,2.5,45.8,0.0,0.0,0.3,12.5,24.3,5.3,2.8,0.5
Pierre Crawford,2013,32,32,0.0,0.0,0.5,7.2,0.0,0.0,0.0,0.0,6.8,1.0,2.8,0.0
Tyshawn Bell,2013,30,30,1.8,1.3,1.5,54.1,1.5,27.4,2.5,66.7,31.3,10.0,2.8,0.0
Chris Kading,2015,33,33,0.2,0.3,1.1,0.5,0.2,8.9,0.3,13.3,14.7,3.1,2.8,0.1
Nick Coppola,2013,27,27,2.0,0.0,1.0,27.5,0.3,8.3,1.3,17.9,25.8,4.0,2.8,3.0
Corey Littlejohn,2014,31,31,1.4,1.0,0.8,0.3,0.4,21.2,1.0,33.3,17.8,3.9,2.8,1.3
Daniel Dixon,2014,33,33,1.1,0.8,1.0,0.4,2.6,44.7,1.2,33.0,29.0,11.1,2.8,1.1
K.J. Maura,2016,34,34,1.8,1.8,1.6,38.3,1.2,35.0,2.0,64.8,32.5,8.9,2.8,4.3
Chaz Williams,2013,33,33,3.3,1.4,2.9,39.3,1.9,37.1,4.3,68.7,35.0,15.6,2.8,7.2
Jerron Granberry,2013,33,33,1.2,0.8,1.2,50.0,1.0,28.0,2.2,55.0,24.2,7.6,2.8,1.8
Shawn Smith,2013,67,67,0.8,0.5,1.3,34.1,0.4,17.3,1.7,36.4,19.0,5.7,2.8,1.1
Jerrold Brooks,2013,36,36,0.8,1.0,1.3,62.5,1.3,20.5,1.5,56.3,30.0,7.8,2.8,2.0
Onyekachukwu Odi,2013,32,32,1.3,0.3,0.3,12.5,0.0,0.0,0.0,0.0,8.5,0.5,2.8,0.0
Louis Munks,2013,34,34,2.0,0.3,2.0,73.3,0.5,7.8,3.5,56.3,19.8,9.0,2.8,0.5
Corey Johnson,2016,28,28,0.9,0.5,0.3,15.4,2.4,34.9,0.3,15.4,23.8,8.2,2.8,1.0
Riley Barker,2013,31,31,0.8,0.5,1.5,46.3,0.0,0.0,0.8,25.0,14.5,3.8,2.8,0.3
Selvedin Planincic,2017,33,33,1.2,0.3,1.5,69.4,0.3,15.4,0.7,27.3,14.9,4.6,2.8,0.7
Zach Johnson,2016,35,35,2.6,1.3,2.4,40.8,1.6,32.1,2.0,44.5,28.5,11.6,2.8,3.0
Chris Baldwin,2016,33,33,0.6,0.1,1.0,32.8,0.0,0.0,0.2,10.9,9.4,2.2,2.8,0.3
Zach Gunn,2017,32,32,1.0,0.2,0.7,32.6,0.9,24.7,0.8,36.7,14.1,5.0,2.8,0.7
Prentiss Nixon,2017,32,32,1.8,1.3,2.2,30.8,2.1,27.2,3.3,60.8,28.0,14.0,2.8,1.7
Jerome Segura,2016,31,31,2.6,1.1,1.9,39.6,0.4,19.8,0.9,23.7,30.6,5.9,2.8,4.1
Joseph Lewis,2017,32,32,1.9,0.2,1.6,30.8,0.2,9.9,0.6,22.8,16.5,4.2,2.8,0.9
Marquis Collins,2017,32,32,1.5,0.3,1.9,46.1,1.1,28.1,1.9,53.7,19.4,9.0,2.8,0.6
James Westbrook,2016,33,33,2.2,1.0,1.5,39.1,0.6,18.6,1.9,44.0,21.6,6.6,2.8,1.2
Cole Gentry,2017,35,35,1.4,1.4,1.8,45.3,1.4,35.3,1.4,47.3,30.8,9.1,2.8,2.6
Max Mahoney,2016,32,32,1.1,0.5,1.9,49.4,0.0,0.0,0.8,24.4,10.2,4.9,2.8,0.5
Justin Gorham,2016,33,33,0.6,0.2,1.2,41.0,0.0,0.0,0.4,13.0,10.3,2.8,2.8,0.3
Darian Bryant,2016,33,33,1.8,0.4,2.3,43.3,0.7,31.2,1.1,38.1,27.5,7.6,2.8,1.8
Maurice Smith,2017,32,32,1.0,0.5,0.6,24.8,0.2,15.5,0.4,13.8,9.6,2.1,2.8,0.6
Ryan Luther,2015,33,33,0.9,0.4,1.7,0.4,0.2,15.7,0.8,31.4,13.6,4.8,2.8,0.4
Greg McClinton,2014,32,32,0.9,0.4,1.2,0.4,0.0,0.0,0.8,26.2,14.6,3.3,2.8,0.8
Eddie Odio,2013,32,32,0.8,0.3,0.9,43.7,0.5,25.1,0.6,21.1,20.3,3.9,2.8,0.7
Christian Kirk,2014,31,31,1.0,0.3,1.6,0.4,0.0,0.0,0.8,30.1,15.4,4.1,2.8,0.4
Jordan Naughton,2016,38,38,0.6,0.1,1.7,48.8,0.0,0.0,0.8,26.2,12.2,4.2,2.8,0.2
Nick Weatherspoon,2017,37,37,1.0,0.9,3.3,52.2,0.7,26.4,1.8,50.1,27.6,10.5,2.8,2.0
Nate Renfro,2015,30,30,0.9,0.5,1.3,2.1,0.2,10.0,0.7,25.3,14.2,3.7,2.8,0.4
Da'Monte Williams,2017,32,32,0.9,0.7,0.8,33.7,0.3,10.7,1.0,34.4,16.3,3.4,2.8,1.0
Isaiah Roby,2016,31,31,1.2,0.5,1.1,40.3,0.1,11.3,0.5,25.8,14.7,3.0,2.8,0.7
Christen Cunningham,2015,33,33,2.6,1.0,4.3,0.5,0.6,25.7,4.1,72.2,33.8,14.4,2.8,3.9
Luke Doyle,2015,34,34,0.8,0.8,1.2,0.5,2.1,35.3,1.0,34.6,24.0,9.8,2.8,1.6
Nick Masterson,2017,30,30,1.5,0.8,3.1,53.2,2.4,52.8,2.2,67.5,36.4,15.8,2.8,3.2
Sean Hoehn,2016,32,32,2.3,1.3,1.1,42.0,1.6,30.4,1.1,40.1,28.5,8.0,2.8,3.1
Matt Mobley,2014,31,31,2.7,0.8,3.1,0.4,2.4,31.7,3.8,65.9,37.0,17.2,2.8,1.8
Temple Gibbs,2017,36,36,1.5,1.0,2.5,42.8,2.3,40.6,3.6,78.2,37.4,15.3,2.8,3.0
Gabe DeVoe,2016,33,33,1.4,1.1,1.3,36.6,1.3,27.2,0.5,22.5,24.0,7.1,2.8,1.9
Gabe DeVoe,2015,31,31,1.1,0.5,0.8,0.4,1.0,26.2,0.6,22.6,19.5,5.3,2.8,1.4
Makai Mason,2015,30,30,3.0,0.8,3.5,0.5,1.8,33.3,3.5,65.7,32.7,16.0,2.8,3.8
Devareaux Manley,2014,35,35,1.1,0.6,0.9,0.3,3.3,40.4,2.1,48.6,32.5,13.5,2.8,0.8
Evan Fitzner,2017,36,36,0.6,0.2,1.2,46.8,0.7,28.5,0.5,22.0,15.6,5.0,2.8,0.3
Deion Lavender,2016,33,33,2.0,0.8,2.0,41.9,0.2,11.6,1.5,47.0,23.4,6.2,2.8,3.4
Schadrac Casimir,2014,35,35,1.2,1.1,1.8,0.4,2.7,42.1,2.9,74.3,34.3,14.5,2.8,2.0
Sam Idowu,2016,36,36,0.6,0.3,1.4,61.3,0.9,28.4,0.4,15.3,11.7,5.9,2.8,0.2
Muhammad-Ali Abdur-Rahkman,2016,38,38,1.0,0.9,2.1,52.2,1.1,34.0,1.6,50.9,30.6,9.1,2.8,2.0
Aleem Ford,2017,33,33,0.8,0.3,0.5,24.5,1.4,39.1,0.8,32.3,24.4,5.8,2.8,0.9
Bryant McIntosh,2016,36,36,2.7,0.7,4.4,45.1,1.2,31.3,2.6,74.5,34.2,14.8,2.8,5.2
Marcus DeBerry,2015,30,30,1.1,0.8,1.0,0.4,1.7,30.4,0.5,25.0,29.0,7.6,2.8,1.6
Durrell McDonald,2014,32,32,1.3,1.3,0.9,0.4,0.7,24.3,0.5,24.0,23.9,4.3,2.8,2.2
Paul White,2014,33,33,0.9,0.4,1.1,0.4,0.7,27.5,0.7,32.6,18.4,5.0,2.8,1.2
Babacar Thiombane,2017,30,30,0.8,0.5,0.5,38.9,0.0,0.0,0.2,5.0,9.4,1.2,2.8,0.3
Kahron Ross,2014,30,30,2.3,1.2,2.5,0.4,0.8,27.6,3.2,68.1,31.6,10.4,2.8,5.8
Rashad Lindsey,2016,32,32,1.9,0.6,2.3,44.3,1.3,39.4,2.1,50.9,33.9,10.3,2.8,2.5
Kaelon Wilson,2016,36,36,1.4,0.8,2.9,63.0,0.4,15.2,1.9,52.7,19.7,8.8,2.8,1.2
Quayson Williams,2016,33,33,1.1,1.1,0.8,29.3,1.7,26.4,1.2,35.1,17.3,7.9,2.8,1.2
Bernard Morena,2013,31,31,3.0,0.3,1.0,26.7,0.3,12.5,0.0,0.0,13.0,2.8,2.8,0.3
Michel Enanga,2013,34,34,1.8,1.5,1.0,25.8,0.3,25.0,0.5,16.7,22.0,3.3,2.8,1.5
Jermaine Haley,2016,34,34,1.5,0.4,0.8,32.6,0.4,13.5,1.0,33.0,20.5,3.8,2.8,1.4
Romello Walker,2015,30,30,1.5,0.1,0.9,0.2,0.5,15.0,1.0,17.7,18.1,4.3,2.8,0.9
Khalid Nwandu,2014,30,30,1.9,0.8,1.8,0.4,0.0,3.4,1.1,33.4,19.7,4.7,2.8,2.1
Tyrone O'Garro,2015,33,33,0.8,0.5,1.3,0.4,0.0,0.0,0.4,16.2,13.7,3.1,2.8,0.6
Biggie Minnis,2013,32,32,3.8,0.8,1.5,50.0,0.3,25.0,1.0,29.2,22.3,4.8,2.8,3.3
Raheem Johnson,2016,32,32,0.7,0.1,1.4,51.6,0.0,0.0,0.3,9.3,9.3,3.3,2.8,0.0
Fred Thomas,2013,33,33,1.3,1.0,1.7,37.8,1.4,26.1,1.4,43.9,29.0,9.0,2.8,1.4
Hikeem Champaigne,2013,32,32,1.0,0.3,1.3,25.5,0.0,0.0,0.3,16.7,13.2,3.0,2.8,0.3
Nimrod Hilliard,2014,33,33,2.8,1.1,2.9,24.4,1.0,38.6,2.7,76.8,35.4,11.7,2.8,6.1
Dajuan Graf,2015,32,32,2.2,0.9,2.3,18.9,0.4,17.2,1.5,48.2,29.1,7.3,2.8,3.7
Tre Hagood,2013,34,34,3.0,1.8,2.0,39.2,0.0,0.0,1.3,43.8,28.3,5.3,2.8,4.0
Trelun Banks,2015,35,35,2.4,1.0,2.5,0.4,1.7,35.0,2.5,54.1,34.3,12.4,2.8,2.2
Abdel Nader,2014,34,34,1.1,0.4,1.6,0.4,0.5,17.4,1.0,35.4,16.4,5.6,2.8,0.7
Kelvin Downs,2014,29,29,1.2,0.1,1.5,0.3,0.0,3.6,0.9,33.1,17.9,3.9,2.8,0.2
Jarad Scott,2014,32,32,0.8,0.4,0.9,0.5,0.6,27.5,0.6,22.5,13.1,4.3,2.8,0.4
Tarique Thompson,2015,32,32,0.6,0.5,2.0,0.4,0.0,3.6,0.7,27.4,12.1,4.8,2.8,0.3
Jelani Currie,2014,34,34,0.9,0.7,1.4,0.5,0.5,22.0,1.5,52.7,20.3,5.8,2.8,0.8
Dakarai Henderson,2015,34,34,1.3,0.6,2.3,0.4,2.3,32.7,2.4,54.4,29.8,13.8,2.8,1.4
Cannen Cunningham,2013,37,37,1.0,0.5,2.0,58.9,0.0,0.0,1.1,32.2,12.5,5.1,2.8,0.6
Akeem Springs,2016,34,34,0.9,0.5,1.0,33.9,2.0,33.5,0.9,34.4,22.6,8.9,2.8,1.3
Cameron Michael,2014,30,30,1.2,0.7,2.1,0.5,2.2,37.1,1.7,54.2,27.4,12.5,2.8,1.2
Aaron Bodager,2015,34,34,0.7,0.5,0.4,0.4,1.7,46.3,0.6,24.3,21.4,6.4,2.8,1.2
Mark Williams,2016,32,32,1.1,0.2,1.9,41.9,0.5,14.9,0.9,31.8,15.9,6.1,2.8,1.3
Daniel Dingle,2015,33,33,0.8,0.4,1.0,0.4,0.5,13.6,1.0,35.6,20.8,4.4,2.8,1.5
Jarquez Smith,2016,35,35,0.7,0.2,1.6,50.3,0.1,4.8,0.9,29.7,13.1,4.4,2.8,0.5
Willie Conner,2016,32,32,1.7,0.5,1.8,40.6,2.1,33.4,3.0,64.2,31.1,13.0,2.8,1.1
Hakeem Rogers,2016,32,32,1.2,0.8,1.7,47.5,2.1,30.4,2.2,56.5,22.8,11.8,2.8,0.7
Josh Piper,2014,33,33,0.5,0.2,0.8,0.3,0.8,25.3,0.3,12.1,16.2,4.2,2.8,0.8
Keaton Miles,2015,32,32,1.1,0.6,1.1,0.3,0.0,3.1,0.7,25.0,15.0,2.9,2.8,0.9
Chase Fischer,2015,37,37,1.5,1.1,2.6,0.5,3.0,35.2,3.9,72.5,34.0,18.2,2.8,2.1
Dulani Robinson,2014,31,31,1.5,0.8,1.2,0.3,1.6,27.5,1.9,48.6,25.1,9.1,2.8,2.5
Hakeem Baxter,2015,33,33,1.5,0.5,1.6,0.4,0.3,19.9,1.8,55.1,24.3,5.9,2.8,2.1
Derrico Peck,2015,32,32,0.8,0.7,1.8,6.8,0.0,0.0,0.3,13.0,15.3,3.8,2.8,0.9
Pat Ingram,2016,33,33,0.8,0.6,1.1,34.8,0.4,15.1,0.8,29.2,14.3,4.1,2.8,0.9
Jarod Williams,2014,33,33,1.9,1.2,1.8,0.4,0.5,23.5,1.4,43.4,20.4,6.3,2.8,1.9
Nick Coppola,2015,34,34,2.1,0.8,2.4,0.4,1.6,35.3,1.5,39.8,36.8,10.9,2.8,5.3
Darius Jones-Gibson,2015,33,33,3.1,1.0,4.3,0.5,0.5,26.3,5.0,73.3,32.7,15.0,2.8,3.5
Retin Obasohan,2013,32,32,1.8,1.7,2.2,37.7,0.4,18.1,3.2,48.9,26.9,8.9,2.8,1.5
London Perrantes,2015,37,37,1.7,1.0,1.2,1.3,2.1,43.6,1.6,46.7,32.2,10.4,2.8,4.1
JaMarcus Weatherspoon,2016,33,33,0.9,0.4,1.7,40.4,0.0,0.0,1.4,43.8,14.6,4.8,2.8,0.6
Derrick Walton Jr.,2014,32,32,1.1,0.7,0.8,0.2,0.9,18.9,2.0,38.1,33.3,6.4,2.8,1.8
Caris LeVert,2014,32,32,1.2,1.0,1.9,0.2,1.0,20.3,1.6,37.0,35.8,8.4,2.8,2.1
Mikh McKinney,2014,33,33,2.1,2.4,4.7,0.6,2.0,42.6,3.3,70.9,37.0,18.6,2.8,4.7
Billy Garrett Jr.,2015,31,31,2.4,0.6,2.8,2.1,0.9,24.0,3.8,69.2,28.0,12.2,2.8,3.4
Daniel Dion,2016,32,32,1.7,0.7,1.2,43.3,2.9,42.2,2.4,47.2,35.4,13.6,2.8,2.4
Matt Jones,2016,37,37,1.1,1.7,1.2,43.8,1.4,33.2,0.5,21.8,32.9,7.0,2.8,1.9
Galal Cancer,2015,32,32,1.1,1.0,0.8,0.3,1.2,29.5,1.0,35.7,24.2,6.0,2.8,1.5
Anthony Hickey,2013,34,34,1.3,1.8,1.1,38.1,1.8,32.9,0.7,20.9,31.3,8.4,2.8,3.7
Lew Evans,2016,32,32,0.8,0.3,0.5,30.7,0.4,18.4,1.2,39.3,14.8,3.4,2.8,0.9
Dashawn King,2015,31,31,1.8,1.0,2.5,0.5,0.5,16.6,1.9,58.0,19.4,8.3,2.8,1.7
Alec Wintering,2014,33,33,2.5,1.5,2.5,0.4,1.0,36.4,4.3,68.8,32.2,12.3,2.8,5.7
Isaiah Taylor,2015,33,33,1.8,0.9,4.2,0.4,0.6,23.6,4.8,75.0,30.9,15.0,2.8,5.0
Barrington Stevens,2014,33,33,1.6,0.5,1.4,0.4,1.3,31.2,0.7,26.2,33.6,7.4,2.8,3.2
Cameron Jones,2014,34,34,1.0,0.4,1.9,0.5,1.3,35.7,0.7,31.2,17.9,8.5,2.8,0.6
Eric Garcia,2016,33,33,1.8,0.7,1.6,42.3,2.3,41.6,3.9,63.8,33.7,14.0,2.8,6.8
Alex Dargenton,2017,34,34,1.3,0.4,1.8,42.1,0.0,3.1,2.0,51.6,16.3,5.8,2.9,0.9
John Ogwuche,2017,31,31,0.8,0.5,1.0,27.5,1.0,30.2,1.0,35.4,22.4,5.9,2.9,1.0
Rayjon Tucker,2016,34,34,1.0,0.4,1.6,47.9,0.9,37.7,1.9,49.0,18.8,7.7,2.9,1.0
J.P. Moorman II,2017,33,33,0.5,0.5,0.7,38.7,0.4,18.3,0.6,27.2,10.3,3.3,2.9,0.6
Henry Caruso,2014,30,30,1.1,0.2,1.4,0.3,0.3,20.7,2.3,53.3,13.9,6.1,2.9,0.6
Lamonte Bearden,2015,35,35,2.3,1.6,3.9,0.5,0.5,21.0,4.4,76.6,29.9,13.7,2.9,4.2
Reggie Scurry,2017,33,33,0.7,0.2,2.4,35.9,0.1,6.7,1.2,36.1,12.0,6.2,2.9,0.1
Mack Mercer,2017,33,33,1.2,0.4,2.2,56.7,0.3,16.1,1.2,40.4,15.4,6.5,2.9,0.7
Jarvis Pugh,2016,33,33,0.8,0.6,1.2,33.6,0.6,18.2,1.1,36.5,17.1,5.5,2.9,0.8
Ryan Funk,2017,31,31,0.8,0.4,1.0,37.1,2.6,38.8,1.8,48.0,31.3,11.5,2.9,0.5
Dalique Mingo,2015,32,32,0.8,0.7,1.4,0.4,0.2,7.3,1.2,28.4,18.5,4.4,2.9,0.7
Anthony Gaston,2017,31,31,1.7,1.5,2.6,48.7,0.8,16.4,1.7,40.3,25.8,9.3,2.9,1.4
Jaylen Shead,2015,30,30,1.3,0.6,1.0,0.3,0.6,26.6,0.8,37.6,20.1,4.5,2.9,2.9
Justin Mitchell,2014,31,31,0.7,0.9,1.6,0.4,0.0,0.0,1.3,29.1,17.1,4.5,2.9,1.1
James Fives,2017,31,31,1.0,0.3,0.3,6.9,0.8,21.3,1.0,31.4,17.0,4.2,2.9,0.5
Sheldon Eberhardt,2017,32,32,1.3,0.4,1.6,51.4,0.4,19.1,0.6,26.1,18.5,5.0,2.9,2.5
Devontae Cacok,2015,33,33,0.5,0.4,1.5,0.5,0.0,0.0,0.4,13.8,9.1,3.3,2.9,0.1
Preston Parks,2016,33,33,2.5,1.9,3.4,41.2,2.5,28.6,3.1,70.6,26.3,17.5,2.9,3.7
Roberts Blumbergs,2017,34,34,1.0,0.3,1.1,42.5,0.5,21.0,1.2,34.8,12.9,5.0,2.9,0.8
Jay Simpson,2013,32,32,0.7,0.4,1.4,35.2,0.0,3.1,0.5,19.7,9.8,3.5,2.9,0.5
Ayodeji Egbeyemi,2014,31,31,1.6,0.5,2.3,0.3,0.5,15.3,2.1,44.7,26.2,8.1,2.9,1.2
Shelton Mitchell,2017,35,35,1.9,0.7,2.1,37.5,1.4,29.7,3.1,69.8,31.5,11.5,2.9,3.4
JoJo McGlaston,2014,31,31,1.3,0.4,1.0,0.3,0.7,27.5,1.5,37.9,21.8,5.4,2.9,1.9
Kameron Rooks,2017,33,33,0.4,0.2,1.0,41.3,0.0,0.0,0.5,15.2,9.4,2.5,2.9,0.2
Jeff Roberson,2014,35,35,1.4,0.4,1.0,0.4,0.4,31.0,1.1,41.2,19.3,4.4,2.9,1.1
Robert Johnson,2015,35,35,1.5,0.5,0.9,0.3,1.5,35.4,0.7,29.9,24.9,6.9,2.9,2.7
Micah Potter,2016,32,32,0.6,0.3,0.8,32.0,0.5,23.2,0.7,24.0,13.2,3.9,2.9,0.3
Allonzo Trier,2017,34,34,2.0,0.6,3.4,62.3,2.1,40.8,4.7,72.1,33.1,17.6,2.9,3.1
Charles Bain,2017,33,33,1.7,0.5,1.1,36.3,0.8,30.8,0.8,19.9,17.1,5.3,2.9,0.3
Johnathon Wilkins,2017,34,34,0.9,0.1,2.3,62.9,0.4,30.1,0.4,15.1,17.8,6.3,2.9,1.3
Joe Harris,2013,37,37,1.3,0.9,2.1,47.5,1.9,38.5,2.0,50.9,28.8,12.0,2.9,2.3
Justin Cobbs,2013,35,35,2.4,0.8,4.4,49.1,0.9,31.9,4.1,75.1,34.4,15.6,2.9,5.8
Gerard Martin,2017,34,34,0.9,0.6,0.6,40.2,0.6,24.7,0.4,10.8,16.8,3.3,2.9,1.3
Anthony Longpre,2017,32,32,0.7,0.3,0.7,23.9,0.8,26.5,0.5,21.9,17.2,4.3,2.9,1.0
Jared Terrell,2016,35,35,1.5,1.0,2.7,43.3,1.3,31.0,3.2,62.3,30.7,12.6,2.9,2.0
Bo Zeigler,2017,33,33,1.3,0.5,3.2,61.7,0.0,0.0,0.8,31.8,18.7,7.2,2.9,0.6
Stephan Jiggetts,2017,32,32,2.3,0.7,2.3,33.9,1.9,37.5,2.3,66.8,34.0,12.5,2.9,3.3
Shawn Roundtree,2017,36,36,3.1,0.6,3.1,45.1,1.6,32.3,4.0,73.8,33.0,14.8,2.9,4.2
Ben Richardson,2016,32,32,1.2,1.2,1.3,47.4,1.6,39.1,0.8,25.5,31.8,8.3,2.9,2.9
Tyler Smithpeters,2015,32,32,1.6,1.1,0.5,0.2,1.5,39.7,1.6,51.4,23.9,7.0,2.9,1.9
Austin Luke,2017,33,33,3.2,1.0,0.9,37.9,2.2,38.5,0.8,26.9,32.8,9.2,2.9,7.5
Shaq Calhoun,2017,33,33,1.2,1.2,1.9,48.3,1.8,35.0,1.6,50.0,24.4,10.8,2.9,1.2
Calvin Hermanson,2015,35,35,0.7,0.3,1.7,0.5,2.1,40.4,1.1,35.9,28.1,10.9,2.9,0.7
Malachi Flynn,2016,31,31,2.1,0.7,1.5,35.3,1.9,39.6,1.2,30.8,33.1,9.7,2.9,2.9
Sacar Anim,2017,35,35,1.3,0.8,2.7,46.8,0.2,11.9,1.5,47.5,27.0,7.6,2.9,1.6
DJ McCall,2014,31,31,1.8,0.6,1.5,2.0,0.2,14.5,1.3,34.1,21.4,4.8,2.9,1.2
Grant Benzinger,2014,31,31,0.7,0.3,1.3,0.4,1.9,40.9,0.8,21.8,23.3,9.1,2.9,0.7
Bobby Word,2017,35,35,1.3,0.7,1.0,28.9,2.4,35.2,1.1,37.5,27.3,10.3,2.9,0.7
Sukhmail Mathon,2017,31,31,1.1,0.1,1.2,37.3,0.0,0.0,0.3,11.3,11.5,2.6,2.9,0.8
